,0,1,2,3,4
1699,0.3501977,0.25091872,-0.32335484,-1.0947099,0.87916523
1700,0.050110724,0.89934635,-0.8438101,1.072403,-0.7645301
1701,0.050110724,0.89934635,-0.8438101,1.072403,-0.32526672
1702,0.050110724,0.89934635,-0.8438101,1.072403,0.1139967
1703,0.050110724,0.89934635,-0.8438101,1.072403,0.55326015
1704,0.050110724,0.89934635,-0.8438101,1.072403,0.9925235
1705,1.8506327,0.89934635,0.19710042,-0.6612873,-0.5378135
1706,1.8506327,0.89934635,0.19710042,-0.6612873,-0.04541341
1707,1.8506327,0.89934635,0.19710042,-0.6612873,0.4469867
1708,1.8506327,0.89934635,0.19710042,-0.6612873,0.9393868
1709,1.8506327,0.89934635,0.19710042,-0.6612873,1.4317869
1710,-0.85015017,-2.018578,-1.1040378,-1.5281324,-2.5074139
1711,-0.85015017,-2.018578,-1.1040378,-1.5281324,-2.160254
1712,-0.85015017,-2.018578,-1.1040378,-1.5281324,-1.8130944
1713,-0.85015017,-2.018578,-1.1040378,-1.5281324,-1.4659346
1714,-0.85015017,-2.018578,-1.1040378,-1.5281324,-1.1187749
1715,-0.7001067,-1.3701504,0.9777834,1.072403,0.65244865
1716,-0.7001067,-1.3701504,0.9777834,1.072403,1.3148862
1717,-0.7001067,-1.3701504,0.9777834,1.072403,1.9773239
1718,-0.7001067,-1.3701504,0.9777834,1.072403,2.6397614
1719,-0.7001067,-1.3701504,0.9777834,1.072403,3.302199
1720,-0.40001976,-0.7217227,-0.8438101,-0.22786477,-1.4730195
1721,-0.40001976,-0.7217227,-0.8438101,-0.22786477,-1.0231287
1722,-0.40001976,-0.7217227,-0.8438101,-0.22786477,-0.57323796
1723,-0.40001976,-0.7217227,-0.8438101,-0.22786477,-0.123347245
1724,-0.40001976,-0.7217227,-0.8438101,-0.22786477,0.3265435
1725,-0.09993277,-0.07329509,-0.8438101,-0.22786477,0.19901542
1726,-0.55006325,-1.0459365,-0.8438101,-1.5281324,-1.8697735
1727,-0.55006325,-1.0459365,-0.8438101,-1.5281324,-1.5049015
1728,-0.55006325,-1.0459365,-0.8438101,-1.5281324,-1.1400295
1729,-0.55006325,-1.0459365,-0.8438101,-1.5281324,-0.77515745
1730,-0.55006325,-1.0459365,-0.8438101,-1.5281324,-0.41028544
1731,-1.3002807,-1.0459365,-0.8438101,-1.0947099,-1.7280757
1732,-1.3002807,-1.0459365,-0.8438101,-1.0947099,-1.3277792
1733,-1.3002807,-1.0459365,-0.8438101,-1.0947099,-0.9274827
1734,-1.3002807,-1.0459365,-0.8438101,-1.0947099,-0.52718616
1735,-1.3002807,-1.0459365,-0.8438101,-1.0947099,-0.12688969
1736,0.9503717,3.168843,1.2380109,1.939248,0.41156223
1737,0.9503717,3.168843,1.2380109,1.939248,0.6843307
1738,0.9503717,3.168843,1.2380109,1.939248,0.957099
1739,0.9503717,3.168843,1.2380109,1.939248,1.2298675
1740,0.9503717,3.168843,1.2380109,1.939248,1.5026358
1741,0.9503717,0.25091872,-1.1040378,-0.22786477,0.8224861
1742,1.2504587,0.89934635,-0.06312721,0.6389804,0.31237373
1743,1.2504587,0.89934635,-0.06312721,0.6389804,0.80123144
1744,1.2504587,0.89934635,-0.06312721,0.6389804,1.290089
1745,1.2504587,0.89934635,-0.06312721,0.6389804,1.7789468
1746,1.2504587,0.89934635,-0.06312721,0.6389804,2.2678044
1747,1.4005022,-0.39750892,0.7175557,1.5058255,-0.7645301
1748,1.4005022,-0.39750892,0.7175557,1.5058255,-0.28984225
1749,1.4005022,-0.39750892,0.7175557,1.5058255,0.18484564
1750,1.4005022,-0.39750892,0.7175557,1.5058255,0.65953356
1751,1.4005022,-0.39750892,0.7175557,1.5058255,1.1342213
1752,-0.24997625,-1.3701504,0.7175557,-0.6612873,-1.5155289
1753,-0.24997625,-1.3701504,0.7175557,-0.6612873,-1.0125015
1754,-0.24997625,-1.3701504,0.7175557,-0.6612873,-0.5094739
1755,-0.24997625,-1.3701504,0.7175557,-0.6612873,-0.006446492
1756,-0.24997625,-1.3701504,0.7175557,-0.6612873,0.496581
1757,-0.09993277,1.2235602,-0.32335484,1.072403,-1.3313217
1758,-0.09993277,1.2235602,-0.32335484,1.072403,-1.1152323
1759,-0.09993277,1.2235602,-0.32335484,1.072403,-0.8991431
1760,-0.09993277,1.2235602,-0.32335484,1.072403,-0.68305385
1761,-0.09993277,1.2235602,-0.32335484,1.072403,-0.46696457
1762,-0.09993277,-0.7217227,3.0596044,0.20555778,-0.7645301
1763,-0.09993277,-0.7217227,3.0596044,0.20555778,-0.3854883
1764,-0.09993277,-0.7217227,3.0596044,0.20555778,-0.006446492
1765,-0.09993277,-0.7217227,3.0596044,0.20555778,0.3725953
1766,-0.09993277,-0.7217227,3.0596044,0.20555778,0.75163716
1767,-0.55006325,0.57513255,-0.8438101,0.20555778,-1.3596612
1768,-0.55006325,0.57513255,-0.8438101,0.20555778,-0.9168554
1769,-0.55006325,0.57513255,-0.8438101,0.20555778,-0.47404945
1770,-0.55006325,0.57513255,-0.8438101,0.20555778,-0.03124362
1771,-0.55006325,0.57513255,-0.8438101,0.20555778,0.41156223
1772,0.20015422,0.57513255,1.7584662,-0.6612873,-0.31109694
1773,0.20015422,0.57513255,1.7584662,-0.6612873,0.31591618
1774,0.20015422,0.57513255,1.7584662,-0.6612873,0.94292927
1775,0.20015422,0.57513255,1.7584662,-0.6612873,1.5699424
1776,0.20015422,0.57513255,1.7584662,-0.6612873,2.1969554
1777,1.7005892,-1.3701504,-0.32335484,1.5058255,0.14233628
1778,1.7005892,-1.3701504,-0.32335484,1.5058255,0.30883127
1779,1.7005892,-1.3701504,-0.32335484,1.5058255,0.4753263
1780,1.7005892,-1.3701504,-0.32335484,1.5058255,0.6418213
1781,1.7005892,-1.3701504,-0.32335484,1.5058255,0.8083163
1782,-1.3002807,-0.7217227,-0.8438101,-0.6612873,-1.9406224
1783,-1.3002807,-0.7217227,-0.8438101,-0.6612873,-1.6572268
1784,-1.3002807,-0.7217227,-0.8438101,-0.6612873,-1.373831
1785,-1.3002807,-0.7217227,-0.8438101,-0.6612873,-1.0904353
1786,-1.3002807,-0.7217227,-0.8438101,-0.6612873,-0.80703944
1787,-0.55006325,0.57513255,-0.58358246,0.20555778,-2.0256412
1788,-0.55006325,0.57513255,-0.58358246,0.20555778,-1.7918397
1789,-0.55006325,0.57513255,-0.58358246,0.20555778,-1.5580382
1790,-0.55006325,0.57513255,-0.58358246,0.20555778,-1.3242368
1791,-0.55006325,0.57513255,-0.58358246,0.20555778,-1.0904353
1792,-1.4503242,-1.0459365,-0.06312721,-1.0947099,-1.373831
1793,-1.4503242,-1.0459365,-0.06312721,-1.0947099,-1.143572
1794,-1.4503242,-1.0459365,-0.06312721,-1.0947099,-0.9133129
1795,-1.4503242,-1.0459365,-0.06312721,-1.0947099,-0.68305385
1796,-1.4503242,-1.0459365,-0.06312721,-1.0947099,-0.4527948
1797,-0.40001976,-0.7217227,0.7175557,-0.22786477,-0.7503603
1798,-0.40001976,-0.7217227,0.7175557,-0.22786477,-0.37486097
1799,-0.40001976,-0.7217227,0.7175557,-0.22786477,0.00063840154
1800,-0.40001976,-0.7217227,0.7175557,-0.22786477,0.37613776
1801,-0.40001976,-0.7217227,0.7175557,-0.22786477,0.75163716
1802,0.50024116,0.89934635,-0.06312721,0.6389804,0.92167455
1803,0.50024116,0.89934635,-0.06312721,0.6389804,1.1377639
1804,0.50024116,0.89934635,-0.06312721,0.6389804,1.3538531
1805,0.50024116,0.89934635,-0.06312721,0.6389804,1.5699424
1806,0.50024116,0.89934635,-0.06312721,0.6389804,1.7860316
1807,-0.40001976,-0.7217227,-0.58358246,1.072403,-1.4021705
1808,-0.40001976,-0.7217227,-0.58358246,1.072403,-0.9629072
1809,-0.40001976,-0.7217227,-0.58358246,1.072403,-0.52364373
1810,-0.40001976,-0.7217227,-0.58358246,1.072403,-0.08438033
1811,-0.40001976,-0.7217227,-0.58358246,1.072403,0.35488307
1812,0.3501977,1.547774,-0.06312721,2.3726707,0.227355
1813,0.3501977,1.547774,-0.06312721,2.3726707,0.4399018
1814,0.3501977,1.547774,-0.06312721,2.3726707,0.65244865
1815,0.3501977,1.547774,-0.06312721,2.3726707,0.8649955
1816,0.3501977,1.547774,-0.06312721,2.3726707,1.0775422
1817,-1.1502372,-0.39750892,0.7175557,-1.5281324,-1.6147174
1818,-1.1502372,-0.39750892,0.7175557,-1.5281324,-1.3136095
1819,-1.1502372,-0.39750892,0.7175557,-1.5281324,-1.0125015
1820,-1.1502372,-0.39750892,0.7175557,-1.5281324,-0.7113934
1821,-1.1502372,-0.39750892,0.7175557,-1.5281324,-0.41028544
1822,-0.55006325,-1.3701504,0.45732805,-0.22786477,-1.6147174
1823,-0.55006325,-1.3701504,0.45732805,-0.22786477,-1.2321332
1824,-0.55006325,-1.3701504,0.45732805,-0.22786477,-0.8495488
1825,-0.55006325,-1.3701504,0.45732805,-0.22786477,-0.46696457
1826,-0.55006325,-1.3701504,0.45732805,-0.22786477,-0.08438033
1827,-0.24997625,1.2235602,0.19710042,-0.6612873,0.07148734
1828,-0.24997625,1.2235602,0.19710042,-0.6612873,0.16004851
1829,-0.24997625,1.2235602,0.19710042,-0.6612873,0.24860968
1830,-0.24997625,1.2235602,0.19710042,-0.6612873,0.33717084
1831,-0.24997625,1.2235602,0.19710042,-0.6612873,0.42573202
1832,-0.40001976,-0.07329509,-0.32335484,0.20555778,-0.3394365
1833,-0.40001976,-0.07329509,-0.32335484,0.20555778,0.15650606
1834,-0.40001976,-0.07329509,-0.32335484,0.20555778,0.65244865
1835,-0.40001976,-0.07329509,-0.32335484,0.20555778,1.1483911
1836,-0.40001976,-0.07329509,-0.32335484,0.20555778,1.6443337
1837,0.20015422,-0.07329509,-1.1040378,1.072403,-0.9203978
1838,0.20015422,-0.07329509,-1.1040378,1.072403,-0.43154013
1839,0.20015422,-0.07329509,-1.1040378,1.072403,0.057317548
1840,0.20015422,-0.07329509,-1.1040378,1.072403,0.54617524
1841,0.20015422,-0.07329509,-1.1040378,1.072403,1.0350329
1842,-0.24997625,-1.3701504,-1.1040378,-0.6612873,-1.9406224
1843,-0.24997625,-1.3701504,-1.1040378,-0.6612873,-1.5580382
1844,-0.24997625,-1.3701504,-1.1040378,-0.6612873,-1.175454
1845,-0.24997625,-1.3701504,-1.1040378,-0.6612873,-0.7928697
1846,-0.24997625,-1.3701504,-1.1040378,-0.6612873,-0.41028544
1847,0.050110724,1.547774,2.018694,0.20555778,0.15650606
1848,0.050110724,1.547774,2.018694,0.20555778,0.6205666
1849,0.050110724,1.547774,2.018694,0.20555778,1.0846272
1850,0.050110724,1.547774,2.018694,0.20555778,1.5486877
1851,0.050110724,1.547774,2.018694,0.20555778,2.0127482
1852,0.9503717,0.57513255,-1.1040378,-0.6612873,0.9641839
1853,0.3501977,-0.07329509,-1.1040378,-0.22786477,-0.8778884
1854,0.3501977,-0.07329509,-1.1040378,-0.22786477,-0.37840343
1855,0.3501977,-0.07329509,-1.1040378,-0.22786477,0.12108159
1856,0.3501977,-0.07329509,-1.1040378,-0.22786477,0.6205666
1857,0.3501977,-0.07329509,-1.1040378,-0.22786477,1.1200516
1858,-1.0001937,-0.7217227,0.7175557,-0.22786477,-1.6713966
1859,-1.0001937,-0.7217227,0.7175557,-0.22786477,-1.3242368
1860,-1.0001937,-0.7217227,0.7175557,-0.22786477,-0.97707695
1861,-1.0001937,-0.7217227,0.7175557,-0.22786477,-0.62991714
1862,-1.0001937,-0.7217227,0.7175557,-0.22786477,-0.28275734
1863,-0.85015017,0.25091872,-0.32335484,-0.22786477,-0.52364373
1864,-0.85015017,0.25091872,-0.32335484,-0.22786477,-0.04541341
1865,-0.85015017,0.25091872,-0.32335484,-0.22786477,0.43281692
1866,-0.85015017,0.25091872,-0.32335484,-0.22786477,0.9110472
1867,-0.85015017,0.25091872,-0.32335484,-0.22786477,1.3892776
1868,-1.0001937,-1.0459365,0.45732805,-0.6612873,-1.4163404
1869,-1.0001937,-1.0459365,0.45732805,-0.6612873,-0.906228
1870,-1.0001937,-1.0459365,0.45732805,-0.6612873,-0.39611566
1871,-1.0001937,-1.0459365,0.45732805,-0.6612873,0.1139967
1872,-1.0001937,-1.0459365,0.45732805,-0.6612873,0.6241091
1873,-0.09993277,-0.7217227,-0.8438101,0.6389804,-1.3454914
1874,-0.09993277,-0.7217227,-0.8438101,0.6389804,-0.9026855
1875,-0.09993277,-0.7217227,-0.8438101,0.6389804,-0.45987967
1876,-0.09993277,-0.7217227,-0.8438101,0.6389804,-0.017073832
1877,-0.09993277,-0.7217227,-0.8438101,0.6389804,0.42573202
1878,1.7005892,1.2235602,1.7584662,-0.22786477,-0.7928697
1879,1.7005892,1.2235602,1.7584662,-0.22786477,-0.19419618
1880,1.7005892,1.2235602,1.7584662,-0.22786477,0.40447736
1881,1.7005892,1.2235602,1.7584662,-0.22786477,1.0031508
1882,1.7005892,1.2235602,1.7584662,-0.22786477,1.6018244
1883,-1.0001937,-0.39750892,-0.8438101,1.072403,-0.19773863
1884,-1.0001937,-0.39750892,-0.8438101,1.072403,0.15650606
1885,-1.0001937,-0.39750892,-0.8438101,1.072403,0.5107508
1886,-1.0001937,-0.39750892,-0.8438101,1.072403,0.8649955
1887,-1.0001937,-0.39750892,-0.8438101,1.072403,1.2192401
1888,0.50024116,0.25091872,-0.32335484,0.6389804,0.8224861
1889,-1.1502372,-1.0459365,0.9777834,-0.6612873,-0.39611566
1890,-1.1502372,-1.0459365,0.9777834,-0.6612873,0.15650606
1891,-1.1502372,-1.0459365,0.9777834,-0.6612873,0.7091278
1892,-1.1502372,-1.0459365,0.9777834,-0.6612873,1.2617495
1893,-1.1502372,-1.0459365,0.9777834,-0.6612873,1.8143712
1894,1.2504587,1.2235602,1.2380109,-0.6612873,0.496581
1895,1.2504587,1.2235602,1.2380109,-0.6612873,0.79414654
1896,1.2504587,1.2235602,1.2380109,-0.6612873,1.091712
1897,1.2504587,1.2235602,1.2380109,-0.6612873,1.3892776
1898,1.2504587,1.2235602,1.2380109,-0.6612873,1.686843
1899,0.20015422,-0.07329509,1.7584662,-1.0947099,-1.6147174
1900,0.20015422,-0.07329509,1.7584662,-1.0947099,-1.4198828
1901,0.20015422,-0.07329509,1.7584662,-1.0947099,-1.2250483
1902,0.20015422,-0.07329509,1.7584662,-1.0947099,-1.0302137
1903,0.20015422,-0.07329509,1.7584662,-1.0947099,-0.83537906
1904,0.20015422,-0.07329509,-0.06312721,-0.22786477,-1.0337561
1905,0.20015422,-0.07329509,-0.06312721,-0.22786477,-0.58032286
1906,0.20015422,-0.07329509,-0.06312721,-0.22786477,-0.12688969
1907,0.20015422,-0.07329509,-0.06312721,-0.22786477,0.3265435
1908,0.20015422,-0.07329509,-0.06312721,-0.22786477,0.7799767
1909,-0.85015017,0.57513255,-0.58358246,-0.22786477,1.1342213
1910,-0.85015017,0.57513255,-0.58358246,-0.22786477,1.3007164
1911,-0.85015017,0.57513255,-0.58358246,-0.22786477,1.4672114
1912,-0.85015017,0.57513255,-0.58358246,-0.22786477,1.6337063
1913,-0.85015017,0.57513255,-0.58358246,-0.22786477,1.8002014
1914,1.1004152,-0.07329509,-1.1040378,1.939248,1.1909006
1915,0.050110724,1.2235602,-0.8438101,0.20555778,-0.93456763
1916,0.050110724,1.2235602,-0.8438101,0.20555778,-0.44925237
1917,0.050110724,1.2235602,-0.8438101,0.20555778,0.03606287
1918,0.050110724,1.2235602,-0.8438101,0.20555778,0.5213781
1919,0.050110724,1.2235602,-0.8438101,0.20555778,1.0066932
1920,2.0006762,2.5204153,2.2789216,1.072403,0.93584436
1921,2.0006762,2.5204153,2.2789216,1.072403,1.1483911
1922,2.0006762,2.5204153,2.2789216,1.072403,1.360938
1923,2.0006762,2.5204153,2.2789216,1.072403,1.5734848
1924,2.0006762,2.5204153,2.2789216,1.072403,1.7860316
1925,0.6502847,-0.7217227,0.19710042,0.6389804,-0.14105947
1926,0.6502847,-0.7217227,0.19710042,0.6389804,0.011265743
1927,0.6502847,-0.7217227,0.19710042,0.6389804,0.16359095
1928,0.6502847,-0.7217227,0.19710042,0.6389804,0.31591618
1929,0.6502847,-0.7217227,0.19710042,0.6389804,0.46824142
1930,2.1507196,-0.39750892,-0.32335484,1.072403,-0.26858756
1931,2.1507196,-0.39750892,-0.32335484,1.072403,0.1671334
1932,2.1507196,-0.39750892,-0.32335484,1.072403,0.6028544
1933,2.1507196,-0.39750892,-0.32335484,1.072403,1.0385753
1934,2.1507196,-0.39750892,-0.32335484,1.072403,1.4742963
1935,-1.6003677,-0.7217227,-0.8438101,-0.6612873,-0.93456763
1936,-1.6003677,-0.7217227,-0.8438101,-0.6612873,-0.76098764
1937,-1.6003677,-0.7217227,-0.8438101,-0.6612873,-0.58740777
1938,-1.6003677,-0.7217227,-0.8438101,-0.6612873,-0.4138279
1939,-1.6003677,-0.7217227,-0.8438101,-0.6612873,-0.240248
1940,1.1004152,0.57513255,1.4982386,0.6389804,0.29820395
1941,1.1004152,0.57513255,1.4982386,0.6389804,0.38322267
1942,1.1004152,0.57513255,1.4982386,0.6389804,0.46824142
1943,1.1004152,0.57513255,1.4982386,0.6389804,0.55326015
1944,1.1004152,0.57513255,1.4982386,0.6389804,0.63827884
1945,1.5505457,0.25091872,-0.8438101,-1.0947099,1.1483911
1946,-0.55006325,0.25091872,0.45732805,0.6389804,-0.52364373
1947,-0.55006325,0.25091872,0.45732805,0.6389804,-0.43508255
1948,-0.55006325,0.25091872,0.45732805,0.6389804,-0.3465214
1949,-0.55006325,0.25091872,0.45732805,0.6389804,-0.25796023
1950,-0.55006325,0.25091872,0.45732805,0.6389804,-0.16939905
1951,0.8003282,0.25091872,-0.8438101,-0.22786477,1.360938
1952,0.8003282,0.25091872,-0.32335484,-0.22786477,0.89333504
1953,0.050110724,-0.07329509,-0.58358246,1.072403,0.09982691
1954,0.050110724,-0.07329509,-0.58358246,1.072403,0.7693494
1955,0.050110724,-0.07329509,-0.58358246,1.072403,1.4388719
1956,0.050110724,-0.07329509,-0.58358246,1.072403,2.1083944
1957,0.050110724,-0.07329509,-0.58358246,1.072403,2.777917
1958,-1.4503242,-1.0459365,0.19710042,0.20555778,-1.0195863
1959,-1.4503242,-1.0459365,0.19710042,0.20555778,-0.6547142
1960,-1.4503242,-1.0459365,0.19710042,0.20555778,-0.28984225
1961,-1.4503242,-1.0459365,0.19710042,0.20555778,0.07502978
1962,-1.4503242,-1.0459365,0.19710042,0.20555778,0.4399018
1963,0.3501977,1.2235602,-0.8438101,-0.6612873,0.69495803
1964,1.2504587,0.57513255,1.4982386,0.6389804,0.2131852
1965,1.2504587,0.57513255,1.4982386,0.6389804,0.74455225
1966,1.2504587,0.57513255,1.4982386,0.6389804,1.2759192
1967,1.2504587,0.57513255,1.4982386,0.6389804,1.8072863
1968,1.2504587,0.57513255,1.4982386,0.6389804,2.3386533
1969,1.1004152,-0.07329509,-0.32335484,-0.22786477,1.2617495
1970,1.7005892,2.5204153,0.9777834,3.2395158,0.65244865
1971,1.7005892,2.5204153,0.9777834,3.2395158,0.97481126
1972,1.7005892,2.5204153,0.9777834,3.2395158,1.297174
1973,1.7005892,2.5204153,0.9777834,3.2395158,1.6195366
1974,1.7005892,2.5204153,0.9777834,3.2395158,1.9418994
1975,-1.0001937,-1.0459365,-0.32335484,-0.22786477,-0.5519833
1976,-1.0001937,-1.0459365,-0.32335484,-0.22786477,-0.35006383
1977,-1.0001937,-1.0459365,-0.32335484,-0.22786477,-0.14814436
1978,-1.0001937,-1.0459365,-0.32335484,-0.22786477,0.053775106
1979,-1.0001937,-1.0459365,-0.32335484,-0.22786477,0.25569457
1980,-0.85015017,-0.07329509,-0.8438101,-0.22786477,-1.5580382
1981,-0.85015017,-0.07329509,-0.8438101,-0.22786477,-1.1223173
1982,-0.85015017,-0.07329509,-0.8438101,-0.22786477,-0.6865963
1983,-0.85015017,-0.07329509,-0.8438101,-0.22786477,-0.25087532
1984,-0.85015017,-0.07329509,-0.8438101,-0.22786477,0.18484564
1985,-0.40001976,-1.3701504,0.45732805,1.5058255,-1.047926
1986,-0.40001976,-1.3701504,0.45732805,1.5058255,-0.66179913
1987,-0.40001976,-1.3701504,0.45732805,1.5058255,-0.27567247
1988,-0.40001976,-1.3701504,0.45732805,1.5058255,0.110454254
1989,-0.40001976,-1.3701504,0.45732805,1.5058255,0.496581
1990,-0.40001976,0.25091872,-0.32335484,1.072403,0.1139967
1991,-0.40001976,0.25091872,-0.32335484,1.072403,0.39030755
1992,-0.40001976,0.25091872,-0.32335484,1.072403,0.66661847
1993,-0.40001976,0.25091872,-0.32335484,1.072403,0.94292927
1994,-0.40001976,0.25091872,-0.32335484,1.072403,1.2192401
1995,-1.0001937,-0.7217227,0.7175557,-0.22786477,-0.9487374
1996,-1.0001937,-0.7217227,0.7175557,-0.22786477,-0.35714874
1997,-1.0001937,-0.7217227,0.7175557,-0.22786477,0.2344399
1998,-1.0001937,-0.7217227,0.7175557,-0.22786477,0.8260285
1999,-1.0001937,-0.7217227,0.7175557,-0.22786477,1.4176171
2000,1.1004152,1.547774,2.018694,0.6389804,2.4236722
2001,1.1004152,1.547774,2.018694,0.6389804,2.5547426
2002,1.1004152,1.547774,2.018694,0.6389804,2.6858132
2003,1.1004152,1.547774,2.018694,0.6389804,2.8168838
2004,1.1004152,1.547774,2.018694,0.6389804,2.9479542
2005,-0.85015017,-0.7217227,-0.06312721,-0.6612873,-0.48113436
2006,-0.85015017,-0.7217227,-0.06312721,-0.6612873,-0.11980479
2007,-0.85015017,-0.7217227,-0.06312721,-0.6612873,0.24152479
2008,-0.85015017,-0.7217227,-0.06312721,-0.6612873,0.6028544
2009,-0.85015017,-0.7217227,-0.06312721,-0.6612873,0.9641839
2010,-0.7001067,0.25091872,-0.58358246,-0.6612873,0.3690529
2011,-0.7001067,0.25091872,-0.58358246,-0.6612873,0.63827884
2012,-0.7001067,0.25091872,-0.58358246,-0.6612873,0.9075048
2013,-0.7001067,0.25091872,-0.58358246,-0.6612873,1.1767308
2014,-0.7001067,0.25091872,-0.58358246,-0.6612873,1.4459567
2015,0.050110724,0.89934635,-1.1040378,-0.6612873,-1.0337561
2016,0.050110724,0.89934635,-1.1040378,-0.6612873,-0.502389
2017,0.050110724,0.89934635,-1.1040378,-0.6612873,0.028977977
2018,0.050110724,0.89934635,-1.1040378,-0.6612873,0.56034505
2019,0.050110724,0.89934635,-1.1040378,-0.6612873,1.091712
2020,-0.7001067,0.25091872,-0.8438101,-1.0947099,-1.6288872
2021,-0.7001067,0.25091872,-0.8438101,-1.0947099,-1.1825389
2022,-0.7001067,0.25091872,-0.8438101,-1.0947099,-0.7361905
2023,-0.7001067,0.25091872,-0.8438101,-1.0947099,-0.28984225
2024,-0.7001067,0.25091872,-0.8438101,-1.0947099,0.15650606
2025,-0.7001067,-0.39750892,-0.32335484,-1.0947099,-1.5863779
2026,-0.7001067,-0.39750892,-0.32335484,-1.0947099,-1.168369
2027,-0.7001067,-0.39750892,-0.32335484,-1.0947099,-0.7503603
2028,-0.7001067,-0.39750892,-0.32335484,-1.0947099,-0.3323516
2029,-0.7001067,-0.39750892,-0.32335484,-1.0947099,0.08565713
2030,0.050110724,-0.39750892,0.9777834,-0.22786477,-1.4588498
2031,0.050110724,-0.39750892,0.9777834,-0.22786477,-0.9274827
2032,0.050110724,-0.39750892,0.9777834,-0.22786477,-0.39611566
2033,0.050110724,-0.39750892,0.9777834,-0.22786477,0.13525137
2034,0.050110724,-0.39750892,0.9777834,-0.22786477,0.66661847
2035,0.50024116,-1.0459365,0.7175557,1.072403,-0.7361905
2036,0.50024116,-1.0459365,0.7175557,1.072403,-0.20482352
2037,0.50024116,-1.0459365,0.7175557,1.072403,0.3265435
2038,0.50024116,-1.0459365,0.7175557,1.072403,0.8579106
2039,0.50024116,-1.0459365,0.7175557,1.072403,1.3892776
2040,0.20015422,0.57513255,2.5391493,0.20555778,-0.8495488
2041,0.20015422,0.57513255,2.5391493,0.20555778,-0.28275734
2042,0.20015422,0.57513255,2.5391493,0.20555778,0.28403416
2043,0.20015422,0.57513255,2.5391493,0.20555778,0.85082567
2044,0.20015422,0.57513255,2.5391493,0.20555778,1.4176171
2045,-0.7001067,0.57513255,-0.58358246,1.939248,1.0066932
2046,-0.7001067,0.57513255,-0.58358246,1.939248,1.4459567
2047,-0.7001067,0.57513255,-0.58358246,1.939248,1.8852202
2048,-0.7001067,0.57513255,-0.58358246,1.939248,2.3244836
2049,-0.7001067,0.57513255,-0.58358246,1.939248,2.763747
2050,2.0006762,1.8719877,1.4982386,-0.6612873,0.97835374
2051,2.0006762,1.8719877,1.4982386,-0.6612873,1.5770272
2052,2.0006762,1.8719877,1.4982386,-0.6612873,2.175701
2053,2.0006762,1.8719877,1.4982386,-0.6612873,2.7743745
2054,2.0006762,1.8719877,1.4982386,-0.6612873,3.3730478
2055,-1.0001937,-0.39750892,-0.8438101,-1.0947099,-0.9203978
2056,-1.0001937,-0.39750892,-0.8438101,-1.0947099,-0.5555257
2057,-1.0001937,-0.39750892,-0.8438101,-1.0947099,-0.19065373
2058,-1.0001937,-0.39750892,-0.8438101,-1.0947099,0.1742183
2059,-1.0001937,-0.39750892,-0.8438101,-1.0947099,0.53909034
2060,-0.40001976,1.2235602,0.19710042,0.20555778,-0.6511718
2061,-0.40001976,1.2235602,0.19710042,0.20555778,-0.17648394
2062,-0.40001976,1.2235602,0.19710042,0.20555778,0.29820395
2063,-0.40001976,1.2235602,0.19710042,0.20555778,0.7728918
2064,-0.40001976,1.2235602,0.19710042,0.20555778,1.2475797
2065,-0.24997625,-0.07329509,-1.1040378,-0.6612873,-1.4730195
2066,-0.24997625,-0.07329509,-1.1040378,-0.6612873,-1.0656382
2067,-0.24997625,-0.07329509,-1.1040378,-0.6612873,-0.6582567
2068,-0.24997625,-0.07329509,-1.1040378,-0.6612873,-0.25087532
2069,-0.24997625,-0.07329509,-1.1040378,-0.6612873,0.15650606
2070,-1.0001937,-1.6943642,-0.8438101,-0.22786477,-1.373831
2071,-1.0001937,-1.6943642,-0.8438101,-0.22786477,-1.3029821
2072,-1.0001937,-1.6943642,-0.8438101,-0.22786477,-1.2321332
2073,-1.0001937,-1.6943642,-0.8438101,-0.22786477,-1.1612842
2074,-1.0001937,-1.6943642,-0.8438101,-0.22786477,-1.0904353
2075,-0.09993277,-1.6943642,-0.8438101,-0.6612873,-1.8697735
2076,-0.09993277,-1.6943642,-0.8438101,-0.6612873,-1.4517648
2077,-0.09993277,-1.6943642,-0.8438101,-0.6612873,-1.0337561
2078,-0.09993277,-1.6943642,-0.8438101,-0.6612873,-0.61574733
2079,-0.09993277,-1.6943642,-0.8438101,-0.6612873,-0.19773863
2080,0.050110724,0.89934635,-0.32335484,1.072403,-0.83537906
2081,0.050110724,0.89934635,-0.32335484,1.072403,-0.23670554
2082,0.050110724,0.89934635,-0.32335484,1.072403,0.36196798
2083,0.050110724,0.89934635,-0.32335484,1.072403,0.9606415
2084,0.050110724,0.89934635,-0.32335484,1.072403,1.559315
2085,-0.85015017,-1.6943642,-0.32335484,0.20555778,-0.7928697
2086,-0.85015017,-1.6943642,-0.32335484,0.20555778,-0.42799768
2087,-0.85015017,-1.6943642,-0.32335484,0.20555778,-0.06312565
2088,-0.85015017,-1.6943642,-0.32335484,0.20555778,0.3017464
2089,-0.85015017,-1.6943642,-0.32335484,0.20555778,0.66661847
2090,-0.24997625,0.25091872,-1.1040378,0.20555778,-1.3596612
2091,-0.24997625,0.25091872,-1.1040378,0.20555778,-0.9168554
2092,-0.24997625,0.25091872,-1.1040378,0.20555778,-0.47404945
2093,-0.24997625,0.25091872,-1.1040378,0.20555778,-0.03124362
